"gene","log2_fold_change","pvalue"
"Gene1174",0.283891625157029,0.6954473616946
"Gene1175",-0.257250795407138,0.777493225028206
"Gene1176",-0.0366194064526487,0.94955101978857
"Gene1177",-0.2434271637987,0.764922779615016
"Gene1178",0.0011005442898123,0.998857411866476
"Gene1179",-0.295142748918736,0.743262186808317
"Gene1180",-0.239409919144409,0.571694631169355
"Gene1181",0.296097732448951,0.733442619663185
"Gene1182",-0.218415050200542,0.805983578625135
"Gene1183",0.309660153643134,0.603278737253136
"Gene1184",0.0791469499360734,0.884571179640721
"Gene1185",-0.196382586224207,0.830633379769067
"Gene1186",-0.191830858095379,0.77726436812002
"Gene1187",0.115674014911752,0.85169336841686
"Gene1188",-0.263716007516278,0.768970914888846
"Gene1189",0.407798285968911,0.548921180954363
"Gene1190",-0.0974321977978324,0.823558287061646
"Gene1191",-0.184050393133274,0.841650726723352
"Gene1192",1.59713989963648,0.0153758979644474
"Gene1193",0.0742302410652535,0.933614826423448
"Gene1194",0.0637644512955003,0.935003351942829
"Gene1195",-0.422604032571928,0.44705257624762
"Gene1196",0.544091477070525,0.48802375473139
"Gene1197",-0.608220645149613,0.482918891051883
"Gene1198",-0.132766577550019,0.814962398443879
"Gene1199",0.396198513158656,0.455377270988958
"Gene1200",-0.112078199705951,0.799708332298506
"Gene1201",-0.313734870459643,0.531764472984584
"Gene1202",-0.136519922992299,0.862515643070431
"Gene1203",-0.377526843554418,0.421722148590185
"Gene1204",0.461701647746226,0.311274469635547
"Gene1205",0.264669272321179,0.668550209613726
"Gene1206",-0.0975486480007973,0.880420852254493
"Gene1207",-0.36759613670918,0.474096311013729
"Gene1208",-0.389859728178814,0.579395845296792
"Gene1209",0.473286249444102,0.614165797900711
"Gene1210",0.276020044578414,0.692275825853347
"Gene1211",-0.452897309422565,0.209535905551966
"Gene1212",0.0167570683639484,0.980692833822813
"Gene1213",0.308028410948028,0.565626445459789
"Gene1214",-0.355740734660763,0.619953256328859
"Gene1215",-0.0554586388413608,0.898409585291096
"Gene1216",-0.788183877673209,0.264694377091412
"Gene1217",-0.078153383595186,0.906719543829585
"Gene1218",-3.76831274166716,1.86395093395101e-06
"Gene1219",0.325417190301101,0.440693277119976
"Gene1220",-0.451502946007889,0.256259004277295
"Gene1221",-2.73131762338969,9.61216048914188e-08
"Gene1222",0.632707807980971,0.417392204023232
"Gene1223",-0.0742126379254596,0.899031664002847
"Gene1224",-0.186693722566354,0.834856704012215
"Gene1225",0.000771917261217091,0.99896594586846
"Gene1226",-0.121388250505216,0.823213863299102
"Gene1227",-0.170051629486974,0.831004539091442
"Gene1228",0.0758580577235461,0.900093276895111
"Gene1229",-0.401970245455858,0.613374885076568
"Gene1230",0.155521037141165,0.666759875947938
"Gene1231",0.00417528310713997,0.991644535240893
"Gene1232",-0.00324801575934021,0.992936409616263
"Gene1233",-0.105832143847723,0.895784675696842
"Gene1234",0.172324257596179,0.848565338466821
"Gene1235",-0.210951866133938,0.725674928429778
"Gene1236",-0.23879678188083,0.756665156856721
"Gene1237",0.1003580330783,0.791862586286307
"Gene1238",0.0579552247013894,0.9418251774287
"Gene1239",-0.294718877417218,0.69320891653129
"Gene1240",-0.287739801570866,0.731868052473758
"Gene1241",-0.500272788541292,0.259884610262751
"Gene1242",-1.28250536094706,0.0304424197859802
"Gene1243",0.220494430635223,0.621588887466618
"Gene1244",0.392187381810077,0.663634237064726
"Gene1245",0.322790344560261,0.698740830376302
"Gene1246",0.737984915833768,0.395243301278727
"Gene1247",0.278737784574999,0.660759315199444
"Gene1248",-0.935853764988901,0.0727716388424682
"Gene1249",-0.079866492121308,0.863670841970786
"Gene1250",0.018488001657918,0.979603282092177
"Gene1251",0.0580374922707125,0.874165828025118
"Gene1252",-0.057534040754586,0.939938868231913
"Gene1253",0.340133174130634,0.595524414589223
"Gene1254",0.273095385232584,0.491956511259637
"Gene1255",0.316583360172501,0.537111382904536
"Gene1256",-0.45254988196952,0.503191849449735
"Gene1257",-0.176196284039396,0.7640867197569
"Gene1258",0.26697721684523,0.720020117650433
"Gene1259",-0.619031739410553,0.428704967889363
"Gene1260",-0.73238475484813,0.119426299661137
"Gene1261",0.364327963799341,0.620183732063769
"Gene1262",0.254056016513482,0.735939406830738
"Gene1263",-0.305652299619322,0.712662960184822
"Gene1264",-0.238668357152432,0.672411355571671
"Gene1265",-0.194637372482454,0.695091191680724
"Gene1266",-1.63901397841135,0.0339948010007871
"Gene1267",-0.522391869973559,0.139340980438129
"Gene1268",-0.0485496343290619,0.918697228662396
"Gene1269",0.207388912780881,0.63916558668202
"Gene1270",-0.0117464410199066,0.982594595585407
"Gene1271",-0.0725923380639388,0.848976741546414
"Gene1272",-0.0667885273551198,0.880318537455187
"Gene1273",0.606410052229511,0.466374802163191
"Gene1274",-0.227910683457832,0.736923638688468
"Gene1275",-0.244216172430424,0.782599007765231
"Gene1276",0.366120204125311,0.331490012355982
"Gene1277",-0.0174722361700187,0.984840508936474
"Gene1278",0.611418070787883,0.376195080881145
"Gene1279",0.140068140659156,0.779206731803557
"Gene1280",0.194592466748279,0.696721804725699
"Gene1281",0.72763296169286,0.241700719366777
"Gene1282",-0.241161152344025,0.625088693148272
"Gene1283",0.467437692405326,0.566969355281793
"Gene1284",-0.209157956993694,0.636650362888733
"Gene1285",-0.0236064875675884,0.977477237479191
"Gene1286",-0.391501229182481,0.590670828628452
"Gene1287",0.108682221729536,0.890683613514076
"Gene1288",0.144321140346598,0.86599637199008
"Gene1289",-0.514740038117442,0.57524974862065
"Gene1290",-0.467550166503446,0.418457666554912
"Gene1291",0.227422765178229,0.652871717704537
"Gene1292",-0.359424552720675,0.419262307773758
"Gene1293",-0.69755384956925,0.0873474967542496
"Gene1294",-0.553284713198648,0.534687155979229
"Gene1295",-0.520171661096656,0.545467642869236
"Gene1296",-0.380514516777911,0.346279300764666
"Gene1297",0.0168569482318664,0.980726689852327
"Gene1298",-0.225122680512544,0.725450663665234
"Gene1299",0.489188881292416,0.448469782292788
"Gene1300",0.0728436381061849,0.903295557971107
"Gene1301",1.46047516386517,0.007661183715671
"Gene1302",1.05825885656083,0.187967530665723
"Gene1303",0.381967598612383,0.584875820494108
"Gene1304",-2.66100929020801,3.0919064138613e-05
"Gene1305",-0.163229027469005,0.766566656277053
"Gene1306",0.146924313464397,0.861231394290372
"Gene1307",-0.145287645581177,0.741187885757349
"Gene1308",0.408994974916903,0.649081109569586
"Gene1309",0.277679894847617,0.658552287177065
"Gene1310",0.133244025841177,0.865581050839763
"Gene1311",0.117268955057502,0.839629507980735
"Gene1312",0.161183518005515,0.737430761707367
"Gene1313",-0.0188066316002819,0.976171760314522
"Gene1314",1.83204092113152,0.0291962029136184
"Gene1315",0.0780344633582511,0.89098884726749
"Gene1316",-0.605462093398981,0.327956081244739
"Gene1317",1.5798159184931,0.00151329182931112
"Gene1318",-0.150209846347817,0.813144155038638
"Gene1319",0.077576045514414,0.90058582358301
"Gene1320",2.50678181110464,0.000139783694000732
"Gene1321",0.119758742207634,0.824748497714992
"Gene1322",0.352507820168591,0.679438115018091
"Gene1323",-0.33197023943401,0.581272088962713
"Gene1324",-0.0786189263811824,0.933461806505843
"Gene1325",-0.763992996821405,0.296819131608047
"Gene1326",0.372120388372161,0.634814101771358
"Gene1327",-0.239070405838941,0.738644297291221
"Gene1328",-2.9538698489719,6.0281156433952e-08
"Gene1329",0.643026041556146,0.424998848772809
"Gene1330",0.243183927136739,0.720895572272102
"Gene1331",-0.37673671862589,0.50069255960066
"Gene1332",0.160721291975492,0.822102483936809
"Gene1333",-0.398956887735355,0.555717389286504
"Gene1334",0.0485253599348827,0.956536664163006
"Gene1335",0.431291613554556,0.367957342283812
"Gene1336",0.640678379147196,0.246876801374605
"Gene1337",0.111443735514046,0.856359019388643
"Gene1338",0.270848832785026,0.713715873221971
"Gene1339",-0.220368598180686,0.646624945870018
"Gene1340",0.936799068059244,0.0736451931910126
"Gene1341",-0.28457327962379,0.71174949259247
"Gene1342",0.442317691950881,0.4730773336095
"Gene1343",-0.460479019976934,0.367208243547762
"Gene1344",-0.284829308644742,0.708778620555991
"Gene1345",0.510986400611555,0.581798362981175
"Gene1346",0.168001093849673,0.64855043629548
"Gene1347",-0.555497543031726,0.284308247784164
"Gene1348",0.0835581771697996,0.921653123871598
"Gene1349",-0.14222356911888,0.833190819504094
"Gene1350",0.288842734088809,0.629661185812051
"Gene1351",0.319641226181895,0.480961001710703
"Gene1352",0.503623917740048,0.370704505470867
"Gene1353",0.0784213189688969,0.922310253515452
"Gene1354",0.873981240083409,0.0297848475535823
"Gene1355",-0.130337249840116,0.864543548725118
"Gene1356",0.0277777722369159,0.967178083397262
"Gene1357",-0.210589966995795,0.815488359419551
"Gene1358",0.0573103194841103,0.945693575385626
"Gene1359",-0.0680151424047623,0.884057752071654
"Gene1360",-1.57439846695198,0.0738294106148728
"Gene1361",0.215672571581642,0.669611251859494
"Gene1362",-0.272500211562363,0.470005540959707
"Gene1363",-0.760236393740958,0.348722691382556
"Gene1364",-0.628167798520909,0.29054179148874
"Gene1365",0.205881843360251,0.671472486178525
"Gene1366",-0.550400252767776,0.3395384613146
"Gene1367",0.358084262240085,0.545756252454346
"Gene1368",0.0265733435554888,0.972097825423956
"Gene1369",-0.0390107337146519,0.928528132128137
"Gene1370",-0.581624825337382,0.512120540562203
"Gene1371",-0.234712406922556,0.733734550887883
"Gene1372",0.280216842912654,0.570883893148225
"Gene1373",0.385391758732822,0.452327558946764
"Gene1374",-0.437072980747732,0.578982209563615
"Gene1375",0.309373190980568,0.5861480742055
"Gene1376",0.38208710851225,0.376842834370526
"Gene1377",-0.588684831028479,0.354341378587249
"Gene1378",-1.54213161910451,0.00119335493479251
"Gene1379",0.0404659774135548,0.946745839208338
"Gene1380",-0.107502091877983,0.905997934819938
"Gene1381",-0.798605927131225,0.148137074899699
"Gene1382",0.152396045859015,0.791280889899444
"Gene1383",0.0877713259448711,0.913688852193287
"Gene1384",0.62965110835424,0.0862925777565057
"Gene1385",-0.221599750390413,0.791526801740351
"Gene1386",0.0425719431306348,0.946289134309008
"Gene1387",-0.324696960840526,0.663069391871682
"Gene1388",-0.306471431958954,0.666265541427608
"Gene1389",-0.0941560239711003,0.910416328406939
"Gene1390",0.239004199899224,0.554686867813915
"Gene1391",0.500652307365453,0.548492382086694
"Gene1392",-1.76020573936131,0.061986388566839
"Gene1393",-0.278044179187257,0.449381742098753
"Gene1394",0.0911386496211438,0.894122926216582
"Gene1395",0.242360439555574,0.777713552465489
"Gene1396",0.272596068689012,0.619732416575425
"Gene1397",-0.0108375583535802,0.98606398739809
"Gene1398",-0.562740247207633,0.19346985857032
"Gene1399",-0.231073031015098,0.762960260928235
"Gene1400",0.324470146757957,0.483330644127169
"Gene1401",0.358255363750442,0.476083713229593
"Gene1402",-0.425977863735368,0.609102246291003
"Gene1403",0.0612452144342217,0.942779349538357
"Gene1404",-0.22868962622233,0.68274940846963
"Gene1405",0.705296834427183,0.279543138149108
"Gene1406",0.0782262991007303,0.932436562564877
"Gene1407",-0.449764096337981,0.450067160373518
"Gene1408",1.3439017568283,0.00109737363811899
"Gene1409",-0.167949619642609,0.650689474269554
"Gene1410",-0.126848413018326,0.836541370581235
"Gene1411",-0.219644763193057,0.73900166923524
"Gene1412",0.40230848900305,0.288667775998403
"Gene1413",-0.336974681141462,0.680828492597156
"Gene1414",2.31114563700233,5.24247664815127e-05
"Gene1415",0.322766341557364,0.731946360038469
"Gene1416",-0.627621085138471,0.48229419360239
"Gene1417",-0.555488648054536,0.539857241507276
"Gene1418",-0.0149976645468563,0.979764672220926
"Gene1419",-0.0909623986246779,0.917625498620924
"Gene1420",0.135632967144308,0.870947891823464
"Gene1421",-2.80196083276127,1.73193712195584e-05
"Gene1422",-0.596215107129127,0.48072331799032
"Gene1423",0.400824571154749,0.340396385580765
"Gene1424",-0.136033124034945,0.858344328284819
"Gene1425",-0.0691412217614125,0.917213795786372
"Gene1426",1.59130123460427,0.00445602036469461
"Gene1427",0.450501482685745,0.304415552036828
"Gene1428",-0.0853809210911066,0.908477622595751
"Gene1429",0.00217666869634993,0.997324995988943
"Gene1430",-0.231647552399098,0.787032516406337
"Gene1431",-0.121385626939511,0.870516520253546
"Gene1432",0.468906356997728,0.421855465464984
"Gene1433",0.207346743174366,0.810141058112468
"Gene1434",0.251616405742589,0.720847747203499
"Gene1435",-0.143996747173429,0.840080470241996
"Gene1436",0.407040529038077,0.289044965999287
"Gene1437",0.315710669083869,0.690610850395825
"Gene1438",0.0744161086436466,0.912799666429944
"Gene1439",-0.0922108491994656,0.875826989956943
"Gene1440",-0.291095995903418,0.657943674799466
"Gene1441",-0.416732082894005,0.56939968647847
"Gene1442",-0.471589345514376,0.608966654352205
"Gene1443",-0.214263171750005,0.5998551228443
"Gene1444",0.166307116632993,0.791610232497994
"Gene1445",-0.180926528220026,0.630946441291874
"Gene1446",2.17653088439834,0.0115197345858299
"Gene1447",0.502344382977678,0.187538644380617
"Gene1448",-0.24749836847644,0.73810601189752
"Gene1449",0.0347863473781358,0.946697408393475
"Gene1450",0.0913818540965685,0.919207921611601
"Gene1451",-0.251566897024129,0.743587014055007
"Gene1452",3.57153431188906,6.37314813419116e-07
"Gene1453",0.39884885987029,0.633503482053349
"Gene1454",-0.0969518556283143,0.832544997502955
"Gene1455",0.15811593812924,0.855912854716021
"Gene1456",0.522123995142824,0.325163106320987
"Gene1457",-0.0115880019884154,0.988655856698427
"Gene1458",-0.0164343461929894,0.974393915761678
"Gene1459",-0.670121849605956,0.256046565352944
"Gene1460",-0.00459423773011163,0.995990430160796
"Gene1461",0.0208069082502698,0.982490359519926
"Gene1462",-0.402523503032782,0.411132345147402
"Gene1463",0.967863702064402,0.0261313220203019
"Gene1464",-0.309274924486812,0.427507609714107
"Gene1465",0.234866125432225,0.7661540410316
"Gene1466",0.001713154560455,0.997377694007902
"Gene1467",-0.0633773549254758,0.935380692759246
"Gene1468",0.134357798348859,0.709451094167898
"Gene1469",-0.333480371730635,0.462545367705475
"Gene1470",-0.128464454310867,0.867722775191463
"Gene1471",0.110148750190211,0.889690150684287
"Gene1472",-0.248238013397764,0.786907085655266
"Gene1473",0.150313301111685,0.847808352453806
"Gene1474",-0.46345370865606,0.598077210785611
"Gene1475",0.00936632191347546,0.985755673128234
"Gene1476",0.197758291681067,0.831928658881586
"Gene1477",-0.456426004956436,0.264390665141993
"Gene1478",0.207346075625064,0.703384920725397
"Gene1479",0.36889115309876,0.395049596167891
"Gene1480",-0.0802912014918396,0.919955216605732
"Gene1481",0.528099070532079,0.402729524644063
"Gene1482",-0.186144803693917,0.649698283702802
"Gene1483",0.187258131140136,0.826279008310775
"Gene1484",-0.198418084583156,0.721899112387504
"Gene1485",-0.829579465702069,0.0693596243913825
"Gene1486",0.580523367290023,0.350415094006412
"Gene1487",0.655409043592289,0.28539601552831
"Gene1488",-0.778810960186589,0.0845639634268727
"Gene1489",-0.472936741357326,0.564732047603686
"Gene1490",-0.240179819063178,0.747927875901817
"Gene1491",-1.88952802118831,0.0233179334920322
"Gene1492",0.204040426447593,0.743833103665804
"Gene1493",-0.566877347849185,0.432603536340731
"Gene1494",-0.150984261345621,0.794445719983833
"Gene1495",1.57252605709129,0.0745474842662148
"Gene1496",0.314214424647234,0.663845170144536
"Gene1497",0.116014905181389,0.900030342591425
"Gene1498",1.29445987213483,0.0683959593110769
"Gene1499",0.58592572678216,0.383768578805086
"Gene1500",-0.0576196846077658,0.93364260386098
"Gene1501",0.704459900406738,0.438029070524758
"Gene1502",-0.347272911389988,0.424419025640158
"Gene1503",-0.533252371800495,0.384629771727584
"Gene1504",-0.223716396666894,0.740293790230038
"Gene1505",-0.282722060922227,0.674329861996098
"Gene1506",-0.151280559554929,0.717176290404355
"Gene1507",-1.85355911633057,0.00435986878890903
"Gene1508",-0.487873926627324,0.515463218580752
"Gene1509",-0.231395770409127,0.703198383531853
"Gene1510",0.910411026211565,0.0110041961457651
"Gene1511",0.223194995965813,0.742823312254787
"Gene1512",-0.0837209377575465,0.929638074366233
"Gene1513",0.750870779483237,0.0404842933095069
"Gene1514",0.360559796819894,0.612910226899569
"Gene1515",0.397765752372647,0.375900069829524
"Gene1516",0.819467664803218,0.0349765271426623
"Gene1517",0.0379219606080555,0.947033201815836
"Gene1518",0.387093920227953,0.550749842858616
"Gene1519",-0.3152517079993,0.373362934601566
"Gene1520",-0.106414770515225,0.763966956802873
"Gene1521",0.0806458553399297,0.896024122288653
"Gene1522",0.779637476397339,0.279211508561037
"Gene1523",0.078712586340612,0.93278637230212
"Gene1524",0.542691079069661,0.128523939498014
"Gene1525",0.629447158867913,0.394637332572926
"Gene1526",-0.305503334369055,0.580092149467759
"Gene1527",0.0232077866697463,0.968840674856578
"Gene1528",-0.204843086263473,0.741450948610489
"Gene1529",0.0319287762281332,0.969511811423713
"Gene1530",0.780581700880752,0.164372014839638
"Gene1531",0.307773036946873,0.72083451834024
"Gene1532",0.0482693102697529,0.918262795770795
"Gene1533",2.53871875619697,0.0018853911839962
"Gene1534",0.132734070243934,0.868451597554735
"Gene1535",-0.554596749233712,0.13303806913037
"Gene1536",1.28497323451131,0.120046808867264
"Gene1537",0.0554523389466134,0.895913969463041
"Gene1538",-0.184853904054361,0.628040802325173
"Gene1539",-0.556725331947568,0.391836990497882
"Gene1540",-0.288880572569879,0.645671695347417
"Gene1541",-0.358091528821275,0.63163373929242
"Gene1542",0.423856977331205,0.31804517520951
"Gene1543",0.262214980789176,0.555879185736905
"Gene1544",-0.0465070147644069,0.924234649087266
"Gene1545",0.0653714713664784,0.941709436674623
"Gene1546",-0.0907256479000438,0.913383554243072
"Gene1547",-0.261760909903838,0.683650122529307
"Gene1548",-0.0944049746191099,0.804094786298244
"Gene1549",1.39790517030732,0.0259347708272538
"Gene1550",0.139806959605875,0.859691938252151
"Gene1551",-0.0644730551987484,0.936828721947364
"Gene1552",-0.0658295480777687,0.896813893333739
"Gene1553",-0.0126944271917907,0.987586885596834
"Gene1554",0.461426121010585,0.49071495305592
"Gene1555",-0.129710464743603,0.876778984733077
"Gene1556",-0.267451434603976,0.766449517375545
"Gene1557",0.0739765041741106,0.855613627719546
"Gene1558",0.135883593754168,0.841680841057195
"Gene1559",0.333248830398684,0.364479929250298
"Gene1560",-0.265821033543031,0.580271211889054
"Gene1561",0.154884650886368,0.786302910379687
"Gene1562",-0.0432246877226296,0.958974461449151
"Gene1563",-0.247900383202705,0.731261304431376
"Gene1564",-0.381011220596455,0.450367392348873
"Gene1565",-0.500010630347209,0.527369451407227
"Gene1566",-0.0013501424409548,0.99880478085594
"Gene1567",0.683633428367104,0.374974544902532
"Gene1568",-0.1023459021384,0.907047484010211
"Gene1569",-0.173624353777209,0.817707988116708
"Gene1570",0.820790060005744,0.274318799276562
"Gene1571",0.58071316984471,0.409875827231674
"Gene1572",-1.78196663444808,0.0131684590691039
"Gene1573",0.731678989864639,0.390857400076332
"Gene1574",-0.367198332839471,0.529912120293653
"Gene1575",0.434031323894963,0.598994299922538
"Gene1576",0.108772621575806,0.769413948694544
"Gene1577",-1.00947167042849,0.16549694329657
"Gene1578",-0.302623559952601,0.734216032250083
"Gene1579",0.335736504401279,0.525643160401935
"Gene1580",0.321543603696136,0.63053215168681
"Gene1581",-0.333337776120904,0.670675737260903
"Gene1582",0.280170890534059,0.561293094095876
"Gene1583",0.281029531362594,0.59273975849049
"Gene1584",-0.269872507926738,0.615219777979014
"Gene1585",-0.755720129832092,0.226231303574215
"Gene1586",-0.0521362757673336,0.907175596582648
"Gene1587",-0.135110747895958,0.884437213501462
"Gene1588",-0.184384775927759,0.778954366621027
"Gene1589",1.53199264978149,0.0509050758791921
"Gene1590",0.0124745349471189,0.979114051433266
"Gene1591",0.160620551648625,0.854835855707286
"Gene1592",0.0175144684193819,0.960284504012213
"Gene1593",0.517588145569689,0.447326507063317
"Gene1594",0.236604436012789,0.697982407914918
"Gene1595",0.20902386087818,0.687357306402947
"Gene1596",-2.3557932547897,2.1721439027423e-10
"Gene1597",0.123717346446365,0.88527184953415
"Gene1598",2.74117895474705,4.31165171114339e-06
"Gene1599",-0.0233201876350194,0.975436351457335
"Gene1600",0.787691567927582,0.0869467123012572
"Gene1601",0.19567497989394,0.698817161344824
"Gene1602",-0.351457552065663,0.655329193936318
"Gene1603",0.314967969017411,0.654939054497626
"Gene1604",0.0531309401365832,0.934994745767961
"Gene1605",-0.105457786640479,0.902929099719698
"Gene1606",0.0179166107105181,0.984185619632291
"Gene1607",0.102044713765428,0.891020115389361
"Gene1608",1.15773423145446,0.0628481636450259
"Gene1609",0.0289519787439593,0.970216204641473
"Gene1610",-0.0141362301775223,0.969823370329074
"Gene1611",1.56098934163149,0.0711675255398479
"Gene1612",0.602187050241565,0.35400372253215
"Gene1613",-0.0792447459436189,0.844644062948807
"Gene1614",0.0383333686523063,0.964467408049499
"Gene1615",0.854092743233651,0.263235879108373
"Gene1616",0.0270400909045987,0.964772704977017
"Gene1617",-0.161631464336253,0.818750608707373
"Gene1618",0.26809837595046,0.728670063089081
"Gene1619",0.58445756987616,0.10062032682004
"Gene1620",0.31814718095848,0.618165681577384
"Gene1621",0.192978581565856,0.756817298786674
"Gene1622",-0.430584825201779,0.552144760351976
"Gene1623",-0.0630205878928924,0.905401787297679
"Gene1624",-0.484935864241533,0.523234702761452
"Gene1625",0.0215882907461033,0.981018455072422
"Gene1626",-0.418140068721572,0.469791594499952
"Gene1627",0.425979073692366,0.502465480697287
"Gene1628",1.63930321299328,0.000443687499068168
"Gene1629",-0.159838336805641,0.819851809019358
"Gene1630",0.47516021469327,0.216716565115778
"Gene1631",-0.112743726003741,0.89792601575472
"Gene1632",-0.387296177905478,0.440074165690067
"Gene1633",-0.891127982478194,0.126916491062596
"Gene1634",0.260322565368797,0.737835111539537
"Gene1635",-0.495615755348836,0.576201750962966
"Gene1636",-0.289122739410603,0.756406659232692
"Gene1637",0.389093051537981,0.447970366931646
"Gene1638",-0.19884971491967,0.770559046627214
"Gene1639",4.55409695483747,1e-12
"Gene1640",1.69471949527794,1.26624505426298e-05
"Gene1641",0.100096654616106,0.900415778618785
"Gene1642",-1.61619339995224,0.0405312142804581
"Gene1643",-0.287158203059299,0.453764785102335
"Gene1644",0.0458076199791705,0.913995639049769
"Gene1645",0.0751030215944567,0.873265751974195
"Gene1646",-1.31036907720055,0.032618241355589
"Gene1647",0.182604881595541,0.847210060043927
"Gene1648",1.89426277488026,0.0108728555305756
"Gene1649",0.177835269105704,0.732324096514924
"Gene1650",-0.430972471525656,0.575469779123793
"Gene1651",-0.208576241140497,0.814636104781212
"Gene1652",3.90261209856301,2.20044662677043e-08
"Gene1653",-0.226241987158476,0.781990012760294
"Gene1654",0.252074192081978,0.6603255860088
"Gene1655",-0.116867878255373,0.872731132636043
"Gene1656",0.449801875312844,0.349307478462094
"Gene1657",-0.0368581518068039,0.965409005571343
"Gene1658",-0.040218125816437,0.962356068900561
"Gene1659",-0.842689002130018,0.123593842871644
"Gene1660",-0.441367341548279,0.386327982788122
"Gene1661",0.0298471379519827,0.964901553542224
"Gene1662",0.0374900665654801,0.924613271253213
"Gene1663",0.697667284664223,0.104783751157623
"Gene1664",-0.471747283293227,0.487504856126335
"Gene1665",-0.242342947126303,0.794556586639993
"Gene1666",-1.0628948643137,0.0406843278095271
"Gene1667",0.460081801689562,0.40364195277756
"Gene1668",-0.869845990506665,0.196632147422168
"Gene1669",0.281960810086453,0.646656413652803
"Gene1670",0.575728622163563,0.509048101270856
"Gene1671",0.266085242008458,0.696448399162153
"Gene1672",0.270344610769372,0.686455226502662
"Gene1673",-0.112280853667967,0.898486033067981
"Gene1674",0.3674341872978,0.591292179433597
"Gene1675",-0.294834617563118,0.449277542077854
"Gene1676",0.0180245866444068,0.971542443355736
"Gene1677",0.53933369887384,0.428066354204371
"Gene1678",0.37931750894271,0.646808378409524
"Gene1679",-1.00142181369506,0.021932070645203
"Gene1680",-0.0689168458053735,0.914477203899864
"Gene1681",0.299997238828534,0.698475800804442
"Gene1682",-0.211859074535699,0.817170966265112
"Gene1683",0.0710590791949593,0.933074942762965
"Gene1684",0.222235676523976,0.701684526267495
"Gene1685",0.816953203836193,0.133091451504972
"Gene1686",-0.0102350350388067,0.990869633316493
"Gene1687",-0.358300645950583,0.350616196120403
"Gene1688",0.103971233859721,0.803887845131538
"Gene1689",-0.345350136552352,0.698841400536885
"Gene1690",-0.260587576977825,0.578418402083938
"Gene1691",0.29714069686158,0.727076544530904
"Gene1692",2.83320024042249,9.69979099692049e-05
"Gene1693",0.0349403484501678,0.96003711322462
"Gene1694",0.240865993259048,0.54028385826115
"Gene1695",-0.000841276228501352,0.998709220524124
"Gene1696",-0.11205398438208,0.899089212301916
"Gene1697",-1.84389001136325,3.76127020706544e-05
"Gene1698",-0.724721098349083,0.234272417848141
"Gene1699",0.569207425915938,0.478579371001105
"Gene1700",-0.0187010239662151,0.973968444904567
"Gene1701",-0.201523448352973,0.659695448046528
"Gene1702",0.105789022806642,0.888738761168721
"Gene1703",-0.200768832692846,0.718098999656801
"Gene1704",0.523817938436651,0.341909339983406
"Gene1705",-0.440525641827967,0.63116158505321
"Gene1706",3.06186302703337,8.21014660349619e-05
"Gene1707",0.544259515360117,0.407920354474898
"Gene1708",-0.166193814699483,0.825091011601828
"Gene1709",-0.590155947231881,0.297038505082395
"Gene1710",0.644968809546123,0.410891261050662
"Gene1711",0.0777767834504366,0.860494020600322
"Gene1712",-0.0670398483402481,0.933349193814298
"Gene1713",-0.302386168497942,0.450584465641946
"Gene1714",-0.162347126559185,0.717571412886406
"Gene1715",0.396447871705491,0.672674576353382
"Gene1716",-0.130609261270441,0.886018071707065
"Gene1717",0.36304130221666,0.351315940284108
"Gene1718",-0.115551915051223,0.86286958377763
"Gene1719",0.446176337607113,0.244319213080896
"Gene1720",-0.116738282406689,0.839649079559685
"Gene1721",0.477975452801856,0.28830404610661
"Gene1722",-0.229894605415358,0.737213204883459
"Gene1723",0.23081461292404,0.771895249272289
"Gene1724",0.212393119198776,0.581723221171942
"Gene1725",0.20628565243991,0.735142694362623
"Gene1726",0.266849401147525,0.652036633008106
"Gene1727",-0.726992450393743,0.398282410108133
"Gene1728",-0.039128093893722,0.941177141851022
"Gene1729",-0.0692693398695947,0.939024193862521
"Gene1730",-0.186266569607039,0.843926219244387
"Gene1731",-0.129488349534026,0.855588455895669
"Gene1732",0.409814759179515,0.657616724801831
"Gene1733",-0.162598721265992,0.823927571583298
"Gene1734",-0.1057511024925,0.886648293692873
"Gene1735",-0.11500065247422,0.901960748558763
"Gene1736",-0.157374221201001,0.777700814153817
"Gene1737",-0.296329243005693,0.71208517970072
"Gene1738",-0.0114653474780629,0.988785479767815
"Gene1739",0.0531181425808419,0.9189230698124
"Gene1740",0.495003024193169,0.423291890055155
"Gene1741",-0.636923344223835,0.353499945972685
"Gene1742",-1.67876858185852,0.0216501360741055
"Gene1743",0.412620980561653,0.595375280389483
"Gene1744",-0.110612232201542,0.78944175574216
"Gene1745",0.266560066510617,0.640383245211907
"Gene1746",-0.168817656972565,0.858371608771715
"Gene1747",0.265297679383621,0.663288961689639
"Gene1748",-0.287029400712411,0.751799699921588
"Gene1749",0.708106741614491,0.0724114413460731
"Gene1750",0.121116548442593,0.861976332292193
"Gene1751",0.149187808459265,0.847130993888847
"Gene1752",-0.458050873656114,0.474475854823967
"Gene1753",-0.0377599339406063,0.928648990085902
"Gene1754",0.435790144059707,0.348459757174211
"Gene1755",0.156769207946628,0.674878871231202
"Gene1756",-0.135044197588048,0.834188287936619
"Gene1757",0.0198462451618739,0.97140086483222
"Gene1758",2.53603097838359,3.82088508823275e-05
"Gene1759",-0.157025350219944,0.842700463743762
