"sample","pop","k","ancestry","q"
"CB_16","Cultivar B",4,"A2",0.12221901214682
"CB_16","Cultivar B",4,"A3",0.105562809578372
"CB_16","Cultivar B",4,"A4",0.735628136588773
"CB_17","Cultivar B",4,"A1",0.0612633415741319
"CB_17","Cultivar B",4,"A2",0.0254277506836492
"CB_17","Cultivar B",4,"A3",0.0799595009892622
"CB_17","Cultivar B",4,"A4",0.833349406752957
"CB_18","Cultivar B",4,"A1",0.0518242966128811
"CB_18","Cultivar B",4,"A2",0.0098252062606924
"CB_18","Cultivar B",4,"A3",0.191836756182677
"CB_18","Cultivar B",4,"A4",0.74651374094375
"CB_19","Cultivar B",4,"A1",0.163721000011636
"CB_19","Cultivar B",4,"A2",0.0111763682485748
"CB_19","Cultivar B",4,"A3",0.0154653962027048
"CB_19","Cultivar B",4,"A4",0.809637235537085
"CB_20","Cultivar B",4,"A1",0.0287850550139514
"CB_20","Cultivar B",4,"A2",0.0349152006353815
"CB_20","Cultivar B",4,"A3",0.0652598802948399
"CB_20","Cultivar B",4,"A4",0.871039864055827
"WN_01","Wild N",5,"A1",0.624701493004232
"WN_01","Wild N",5,"A2",0.0558173284379318
"WN_01","Wild N",5,"A3",0.122941125058258
"WN_01","Wild N",5,"A4",0.0263620829328472
"WN_01","Wild N",5,"A5",0.170177970566732
"WN_02","Wild N",5,"A1",0.702862709375107
"WN_02","Wild N",5,"A2",0.157381805222543
"WN_02","Wild N",5,"A3",0.0945526449389495
"WN_02","Wild N",5,"A4",0.0403069421637095
"WN_02","Wild N",5,"A5",0.00489589829969099
"WN_03","Wild N",5,"A1",0.822911733878218
"WN_03","Wild N",5,"A2",0.0872405747194383
"WN_03","Wild N",5,"A3",0.0282432656775185
"WN_03","Wild N",5,"A4",0.0286070899519419
"WN_03","Wild N",5,"A5",0.0329973357728831
"WN_04","Wild N",5,"A1",0.781777622330792
"WN_04","Wild N",5,"A2",0.125956473128269
"WN_04","Wild N",5,"A3",0.0304550230614405
"WN_04","Wild N",5,"A4",0.0489506647591233
"WN_04","Wild N",5,"A5",0.0128602167203752
"WN_05","Wild N",5,"A1",0.641580233060167
"WN_05","Wild N",5,"A2",0.144756461642012
"WN_05","Wild N",5,"A3",0.100102464905544
"WN_05","Wild N",5,"A4",0.112192953680134
"WN_05","Wild N",5,"A5",0.00136788671214288
"WN_06","Wild N",5,"A1",0.900911073771799
"WN_06","Wild N",5,"A2",0.0757145641001526
"WN_06","Wild N",5,"A3",0.0152068365248273
"WN_06","Wild N",5,"A4",0.0059967912132952
"WN_06","Wild N",5,"A5",0.00217073438992558
"WN_07","Wild N",5,"A1",0.680090461105695
"WN_07","Wild N",5,"A2",0.100033112904803
"WN_07","Wild N",5,"A3",0.0966468786237609
"WN_07","Wild N",5,"A4",0.00786066549959646
"WN_07","Wild N",5,"A5",0.115368881866144
"WN_08","Wild N",5,"A1",0.838974335702554
"WN_08","Wild N",5,"A2",0.103264124325925
"WN_08","Wild N",5,"A3",0.0224029767318967
"WN_08","Wild N",5,"A4",0.0279184727712969
"WN_08","Wild N",5,"A5",0.00744009046832805
"WN_09","Wild N",5,"A1",0.753994286283238
"WN_09","Wild N",5,"A2",0.069767893134777
"WN_09","Wild N",5,"A3",0.0667930573393959
"WN_09","Wild N",5,"A4",0.105029515674856
"WN_09","Wild N",5,"A5",0.00441524756773361
"WN_10","Wild N",5,"A1",0.701243060514725
"WN_10","Wild N",5,"A2",0.0430398238023126
"WN_10","Wild N",5,"A3",0.0548603996877751
"WN_10","Wild N",5,"A4",0.18718886926255
"WN_10","Wild N",5,"A5",0.0136678467326382
"WN_11","Wild N",5,"A1",0.745546275154733
"WN_11","Wild N",5,"A2",0.118664102103898
"WN_11","Wild N",5,"A3",0.0771847386299609
"WN_11","Wild N",5,"A4",0.0529073254760015
"WN_11","Wild N",5,"A5",0.00569755863540654
"WN_12","Wild N",5,"A1",0.791172321416974
"WN_12","Wild N",5,"A2",0.121316651220867
"WN_12","Wild N",5,"A3",0.0147397593188028
"WN_12","Wild N",5,"A4",0.0354657687004571
"WN_12","Wild N",5,"A5",0.0373054993428991
"WN_13","Wild N",5,"A1",0.661032104455573
"WN_13","Wild N",5,"A2",0.0973807612946011
"WN_13","Wild N",5,"A3",0.107002933054132
"WN_13","Wild N",5,"A4",0.102171995610985
"WN_13","Wild N",5,"A5",0.032412205584709
"WN_14","Wild N",5,"A1",0.815533167620722
"WN_14","Wild N",5,"A2",0.0719492655027654
"WN_14","Wild N",5,"A3",0.04492619776423
"WN_14","Wild N",5,"A4",0.0225407640911601
"WN_14","Wild N",5,"A5",0.0450506050211227
"WN_15","Wild N",5,"A1",0.854339494626161
"WN_15","Wild N",5,"A2",0.0473260258037173
"WN_15","Wild N",5,"A3",0.0367079859934275
"WN_15","Wild N",5,"A4",0.025447580660582
"WN_15","Wild N",5,"A5",0.0361789129161119
"WN_16","Wild N",5,"A1",0.749508951811706
"WN_16","Wild N",5,"A2",0.125307578807521
"WN_16","Wild N",5,"A3",0.0136490778883531
"WN_16","Wild N",5,"A4",0.110987535495497
"WN_16","Wild N",5,"A5",0.00054685599692353
"WN_17","Wild N",5,"A1",0.580059219927718
"WN_17","Wild N",5,"A2",0.137987012950167
"WN_17","Wild N",5,"A3",0.0812958678134986
"WN_17","Wild N",5,"A4",0.100964323350402
"WN_17","Wild N",5,"A5",0.0996935759582145
"WN_18","Wild N",5,"A1",0.905334694412697
"WN_18","Wild N",5,"A2",0.0105183820104259
"WN_18","Wild N",5,"A3",0.0158009527794709
"WN_18","Wild N",5,"A4",0.00761565299477857
"WN_18","Wild N",5,"A5",0.0607303178026271
"WN_19","Wild N",5,"A1",0.737846663184743
"WN_19","Wild N",5,"A2",0.0274370945621128
"WN_19","Wild N",5,"A3",0.139270328750499
"WN_19","Wild N",5,"A4",0.0825687793929593
"WN_19","Wild N",5,"A5",0.0128771341096858
"WN_20","Wild N",5,"A1",0.819825017535497
"WN_20","Wild N",5,"A2",0.00650466454439771
"WN_20","Wild N",5,"A3",0.0156179672922591
"WN_20","Wild N",5,"A4",0.142377674534879
"WN_20","Wild N",5,"A5",0.0156746760929674
"WS_01","Wild S",5,"A1",0.0626971978533845
"WS_01","Wild S",5,"A2",0.731155025197906
"WS_01","Wild S",5,"A3",0.0675955307656434
"WS_01","Wild S",5,"A4",0.0267456931710283
"WS_01","Wild S",5,"A5",0.111806553012037
"WS_02","Wild S",5,"A1",0.0321111174210659
"WS_02","Wild S",5,"A2",0.72833499537941
"WS_02","Wild S",5,"A3",0.127051443891218
"WS_02","Wild S",5,"A4",0.0556155148952748
"WS_02","Wild S",5,"A5",0.0568869284130316
"WS_03","Wild S",5,"A1",0.0033323513976925
"WS_03","Wild S",5,"A2",0.80739706030215
"WS_03","Wild S",5,"A3",0.0490194720483536
"WS_03","Wild S",5,"A4",0.0574398143382476
"WS_03","Wild S",5,"A5",0.0828113019135562
"WS_04","Wild S",5,"A1",0.0793577514463976
"WS_04","Wild S",5,"A2",0.790206916732523
"WS_04","Wild S",5,"A3",0.0322371854605382
"WS_04","Wild S",5,"A4",0.00628893171962253
"WS_04","Wild S",5,"A5",0.0919092146409186
"WS_05","Wild S",5,"A1",0.0315038745811085
"WS_05","Wild S",5,"A2",0.761752483767845
"WS_05","Wild S",5,"A3",0.0556148063594348
"WS_05","Wild S",5,"A4",0.0918007272239503
"WS_05","Wild S",5,"A5",0.0593281080676614
"WS_06","Wild S",5,"A1",0.045824855861002
"WS_06","Wild S",5,"A2",0.716591222817908
"WS_06","Wild S",5,"A3",0.0703783320363962
"WS_06","Wild S",5,"A4",0.0800747524948024
"WS_06","Wild S",5,"A5",0.0871308367898918
"WS_07","Wild S",5,"A1",0.068855319242947
"WS_07","Wild S",5,"A2",0.802652821418474
"WS_07","Wild S",5,"A3",0.056342467719171
"WS_07","Wild S",5,"A4",0.0579370090935095
"WS_07","Wild S",5,"A5",0.014212382525898
"WS_08","Wild S",5,"A1",0.0604054020231605
"WS_08","Wild S",5,"A2",0.85723036217789
"WS_08","Wild S",5,"A3",0.0277397154373778
"WS_08","Wild S",5,"A4",0.0220760940482801
"WS_08","Wild S",5,"A5",0.0325484263132915
"WS_09","Wild S",5,"A1",0.148043483778627
"WS_09","Wild S",5,"A2",0.649244553379671
"WS_09","Wild S",5,"A3",0.145678064939753
"WS_09","Wild S",5,"A4",0.0250125192836611
"WS_09","Wild S",5,"A5",0.0320213786182879
"WS_10","Wild S",5,"A1",0.0781619271331605
"WS_10","Wild S",5,"A2",0.743364872839189
"WS_10","Wild S",5,"A3",0.151846305974934
"WS_10","Wild S",5,"A4",0.0156013880439146
"WS_10","Wild S",5,"A5",0.0110255060088016
"WS_11","Wild S",5,"A1",0.0311947996015746
"WS_11","Wild S",5,"A2",0.8364168783056
"WS_11","Wild S",5,"A3",0.0509728496930694
"WS_11","Wild S",5,"A4",0.0207296027589781
"WS_11","Wild S",5,"A5",0.0606858696407783
"WS_12","Wild S",5,"A1",0.119466236450232
"WS_12","Wild S",5,"A2",0.589067992164483
"WS_12","Wild S",5,"A3",0.148406965293645
"WS_12","Wild S",5,"A4",0.0399821324367915
"WS_12","Wild S",5,"A5",0.103076673654849
"WS_13","Wild S",5,"A1",0.0231603706892697
"WS_13","Wild S",5,"A2",0.746447539351437
"WS_13","Wild S",5,"A3",0.12427002052738
"WS_13","Wild S",5,"A4",0.0282142594814211
"WS_13","Wild S",5,"A5",0.0779078099504922
"WS_14","Wild S",5,"A1",0.0463250662369215
"WS_14","Wild S",5,"A2",0.679498341490209
"WS_14","Wild S",5,"A3",0.129280812536984
"WS_14","Wild S",5,"A4",0.0584981129185029
"WS_14","Wild S",5,"A5",0.0863976668173835
"WS_15","Wild S",5,"A1",0.0411765188862824
"WS_15","Wild S",5,"A2",0.739095794845475
"WS_15","Wild S",5,"A3",0.0216502976077021
"WS_15","Wild S",5,"A4",0.0593440651263381
"WS_15","Wild S",5,"A5",0.138733323534202
"WS_16","Wild S",5,"A1",0.0309837544580154
"WS_16","Wild S",5,"A2",0.859325086505594
"WS_16","Wild S",5,"A3",0.0587410175811832
"WS_16","Wild S",5,"A4",0.0428162340235491
"WS_16","Wild S",5,"A5",0.00813390743165827
"WS_17","Wild S",5,"A1",0.0870421181177133
"WS_17","Wild S",5,"A2",0.781410426143692
"WS_17","Wild S",5,"A3",0.0554539749653976
"WS_17","Wild S",5,"A4",0.017650967960573
"WS_17","Wild S",5,"A5",0.0584425128126242
"WS_18","Wild S",5,"A1",0.030173308086747
"WS_18","Wild S",5,"A2",0.806033895499341
"WS_18","Wild S",5,"A3",0.101850094317068
"WS_18","Wild S",5,"A4",0.0272927268338829
"WS_18","Wild S",5,"A5",0.0346499752629612
"WS_19","Wild S",5,"A1",0.0536976054205746
"WS_19","Wild S",5,"A2",0.754172379310103
"WS_19","Wild S",5,"A3",0.0192618660057334
"WS_19","Wild S",5,"A4",0.104937026105166
"WS_19","Wild S",5,"A5",0.0679311231584227
"WS_20","Wild S",5,"A1",0.0580086580747864
"WS_20","Wild S",5,"A2",0.80998605928155
"WS_20","Wild S",5,"A3",0.0780651949506424
"WS_20","Wild S",5,"A4",0.0174345503831207
"WS_20","Wild S",5,"A5",0.036505537309901
"LE_01","Landrace E",5,"A1",0.134109176476448
"LE_01","Landrace E",5,"A2",0.056986702044113
"LE_01","Landrace E",5,"A3",0.577067906645144
"LE_01","Landrace E",5,"A4",0.167563533927436
"LE_01","Landrace E",5,"A5",0.0642726809068601
"LE_02","Landrace E",5,"A1",0.0313576220476203
"LE_02","Landrace E",5,"A2",0.013066089322328
"LE_02","Landrace E",5,"A3",0.778436526978637
"LE_02","Landrace E",5,"A4",0.063658316081563
"LE_02","Landrace E",5,"A5",0.113481445569852
"LE_03","Landrace E",5,"A1",0.156094735066117
"LE_03","Landrace E",5,"A2",0.0294591920365298
"LE_03","Landrace E",5,"A3",0.654457604500116
"LE_03","Landrace E",5,"A4",0.0126809313987347
"LE_03","Landrace E",5,"A5",0.147307536998503
"LE_04","Landrace E",5,"A1",0.121319715344735
"LE_04","Landrace E",5,"A2",0.0497973792872474
"LE_04","Landrace E",5,"A3",0.776553759487544
"LE_04","Landrace E",5,"A4",0.00829029675148318
"LE_04","Landrace E",5,"A5",0.0440388491289911
"LE_05","Landrace E",5,"A1",0.0662978817448537
"LE_05","Landrace E",5,"A2",0.0537594303952508
"LE_05","Landrace E",5,"A3",0.442488179564883
"LE_05","Landrace E",5,"A4",0.18329997888534
"LE_05","Landrace E",5,"A5",0.254154529409673
"LE_06","Landrace E",5,"A1",0.0741184798616589
"LE_06","Landrace E",5,"A2",0.0698567203907657
"LE_06","Landrace E",5,"A3",0.63480986536471
"LE_06","Landrace E",5,"A4",0.0227247012279234
"LE_06","Landrace E",5,"A5",0.198490233154942
"LE_07","Landrace E",5,"A1",0.0819332341602915
"LE_07","Landrace E",5,"A2",0.164659390743562
"LE_07","Landrace E",5,"A3",0.536525796498289
"LE_07","Landrace E",5,"A4",0.108648160894479
"LE_07","Landrace E",5,"A5",0.108233417703378
"LE_08","Landrace E",5,"A1",0.044932483192106
"LE_08","Landrace E",5,"A2",0.0834393133256755
"LE_08","Landrace E",5,"A3",0.701658749945511
"LE_08","Landrace E",5,"A4",0.0532301259607693
"LE_08","Landrace E",5,"A5",0.116739327575939
"LE_09","Landrace E",5,"A1",0.0919601848970854
"LE_09","Landrace E",5,"A2",0.0855013887405001
"LE_09","Landrace E",5,"A3",0.663957060349031
"LE_09","Landrace E",5,"A4",0.0677790361277242
"LE_09","Landrace E",5,"A5",0.090802329885659
"LE_10","Landrace E",5,"A1",0.0990514644046136
"LE_10","Landrace E",5,"A2",0.163837545830775
"LE_10","Landrace E",5,"A3",0.616565017011702
"LE_10","Landrace E",5,"A4",0.0787241016331918
"LE_10","Landrace E",5,"A5",0.0418218711197172
"LE_11","Landrace E",5,"A1",0.0534096498555267
"LE_11","Landrace E",5,"A2",0.0103367790080962
"LE_11","Landrace E",5,"A3",0.833944464822615
"LE_11","Landrace E",5,"A4",0.0521878551389561
"LE_11","Landrace E",5,"A5",0.0501212511748057
"LE_12","Landrace E",5,"A1",0.0695093129826179
"LE_12","Landrace E",5,"A2",0.0850847821439971
"LE_12","Landrace E",5,"A3",0.830497035893209
"LE_12","Landrace E",5,"A4",0.0108752230538863
"LE_12","Landrace E",5,"A5",0.00403364592628949
"LE_13","Landrace E",5,"A1",0.231227093082083
"LE_13","Landrace E",5,"A2",0.105608160595327
"LE_13","Landrace E",5,"A3",0.446345782620201
"LE_13","Landrace E",5,"A4",0.0861133638747128
"LE_13","Landrace E",5,"A5",0.130705599827676
"LE_14","Landrace E",5,"A1",0.0275067720929774
"LE_14","Landrace E",5,"A2",0.0758625071504614
"LE_14","Landrace E",5,"A3",0.71377019825618
"LE_14","Landrace E",5,"A4",0.109273457703099
"LE_14","Landrace E",5,"A5",0.0735870647972819
"LE_15","Landrace E",5,"A1",0.200836787777038
"LE_15","Landrace E",5,"A2",0.0611880546622643
"LE_15","Landrace E",5,"A3",0.585143077922719
"LE_15","Landrace E",5,"A4",0.0684561716555676
"LE_15","Landrace E",5,"A5",0.0843759079824115
"LE_16","Landrace E",5,"A1",0.0933238989520202
"LE_16","Landrace E",5,"A2",0.0788772469844901
"LE_16","Landrace E",5,"A3",0.701608682384413
"LE_16","Landrace E",5,"A4",0.0116991042440362
"LE_16","Landrace E",5,"A5",0.114491067435041
"LE_17","Landrace E",5,"A1",0.134573685321428
"LE_17","Landrace E",5,"A2",0.0238718033790617
"LE_17","Landrace E",5,"A3",0.618746605401443
"LE_17","Landrace E",5,"A4",0.0832511021675664
"LE_17","Landrace E",5,"A5",0.139556803730501
"LE_18","Landrace E",5,"A1",0.181358321843324
"LE_18","Landrace E",5,"A2",0.0750842461562885
"LE_18","Landrace E",5,"A3",0.663611795788548
"LE_18","Landrace E",5,"A4",0.0328148624787775
"LE_18","Landrace E",5,"A5",0.0471307737330623
"LE_19","Landrace E",5,"A1",0.0975075257028462
"LE_19","Landrace E",5,"A2",0.0127834410665115
"LE_19","Landrace E",5,"A3",0.718603133537352
"LE_19","Landrace E",5,"A4",0.0728058868198531
"LE_19","Landrace E",5,"A5",0.098300012873437
"LE_20","Landrace E",5,"A1",0.0138782970022169
"LE_20","Landrace E",5,"A2",0.0453959805326507
"LE_20","Landrace E",5,"A3",0.638424734699475
"LE_20","Landrace E",5,"A4",0.095145436030033
"LE_20","Landrace E",5,"A5",0.207155551735625
"LW_01","Landrace W",5,"A1",0.051649998120022
"LW_01","Landrace W",5,"A2",0.11634049902489
"LW_01","Landrace W",5,"A3",0.243192637756021
"LW_01","Landrace W",5,"A4",0.219814299538013
"LW_01","Landrace W",5,"A5",0.369002565561053
"LW_02","Landrace W",5,"A1",0.0113052064389515
"LW_02","Landrace W",5,"A2",0.00148711546051555
"LW_02","Landrace W",5,"A3",0.143444810132583
"LW_02","Landrace W",5,"A4",0.566855998044251
"LW_02","Landrace W",5,"A5",0.276906869923698
"LW_03","Landrace W",5,"A1",0.0806752498794812
"LW_03","Landrace W",5,"A2",0.154668891328708
"LW_03","Landrace W",5,"A3",0.170423133231583
"LW_03","Landrace W",5,"A4",0.385053262666146
"LW_03","Landrace W",5,"A5",0.209179462894082
"LW_04","Landrace W",5,"A1",0.0714112790933523
"LW_04","Landrace W",5,"A2",0.131266121079263
"LW_04","Landrace W",5,"A3",0.15344043148992
"LW_04","Landrace W",5,"A4",0.264638587123421
"LW_04","Landrace W",5,"A5",0.379243581214044
"LW_05","Landrace W",5,"A1",0.0704225982051486
"LW_05","Landrace W",5,"A2",0.213541991155624
"LW_05","Landrace W",5,"A3",0.172766148867278
"LW_05","Landrace W",5,"A4",0.257361224668202
"LW_05","Landrace W",5,"A5",0.285908037103746
"LW_06","Landrace W",5,"A1",0.141957396811975
"LW_06","Landrace W",5,"A2",0.0497874222857986
"LW_06","Landrace W",5,"A3",0.114480028961074
"LW_06","Landrace W",5,"A4",0.426401477558188
"LW_06","Landrace W",5,"A5",0.267373674382964
"LW_07","Landrace W",5,"A1",0.076576078103691
"LW_07","Landrace W",5,"A2",0.164904351622877
"LW_07","Landrace W",5,"A3",0.160232566210306
"LW_07","Landrace W",5,"A4",0.309653763573219
"LW_07","Landrace W",5,"A5",0.288633240489908
"LW_08","Landrace W",5,"A1",0.0133782750170689
"LW_08","Landrace W",5,"A2",0.00617698545996301
"LW_08","Landrace W",5,"A3",0.430919714768504
"LW_08","Landrace W",5,"A4",0.129277409669613
"LW_08","Landrace W",5,"A5",0.420247615084851
"LW_09","Landrace W",5,"A1",0.344335584631503
"LW_09","Landrace W",5,"A2",0.111036766011969
"LW_09","Landrace W",5,"A3",0.2673626398447
"LW_09","Landrace W",5,"A4",0.191321213196305
"LW_09","Landrace W",5,"A5",0.085943796315523
"LW_10","Landrace W",5,"A1",0.053929875699822
"LW_10","Landrace W",5,"A2",0.141638623678603
"LW_10","Landrace W",5,"A3",0.284510657350699
"LW_10","Landrace W",5,"A4",0.2773893995463
"LW_10","Landrace W",5,"A5",0.242531443724577
"LW_11","Landrace W",5,"A1",0.0305982352635882
"LW_11","Landrace W",5,"A2",0.122173484574808
"LW_11","Landrace W",5,"A3",0.308443176187626
"LW_11","Landrace W",5,"A4",0.244823494811636
"LW_11","Landrace W",5,"A5",0.293961609162342
"LW_12","Landrace W",5,"A1",0.126498795067595
"LW_12","Landrace W",5,"A2",0.0362100019759552
"LW_12","Landrace W",5,"A3",0.137079848377081
"LW_12","Landrace W",5,"A4",0.398676282513985
"LW_12","Landrace W",5,"A5",0.301535072065384
"LW_13","Landrace W",5,"A1",0.122157242165889
"LW_13","Landrace W",5,"A2",0.215835666160174
"LW_13","Landrace W",5,"A3",0.292168461569915
"LW_13","Landrace W",5,"A4",0.124118488893268
"LW_13","Landrace W",5,"A5",0.245720141210755
"LW_14","Landrace W",5,"A1",0.421396217353787
"LW_14","Landrace W",5,"A2",0.147873236136217
"LW_14","Landrace W",5,"A3",0.063548361269566
"LW_14","Landrace W",5,"A4",0.264265479519413
"LW_14","Landrace W",5,"A5",0.102916705721017
"LW_15","Landrace W",5,"A1",0.0238797279584486
"LW_15","Landrace W",5,"A2",0.0722389790607687
"LW_15","Landrace W",5,"A3",0.36842443593897
"LW_15","Landrace W",5,"A4",0.175880400454734
"LW_15","Landrace W",5,"A5",0.359576456587078
"LW_16","Landrace W",5,"A1",0.034616104255965
"LW_16","Landrace W",5,"A2",0.0406945465847364
"LW_16","Landrace W",5,"A3",0.284845338673819
"LW_16","Landrace W",5,"A4",0.155412316692396
"LW_16","Landrace W",5,"A5",0.484431693793083
"LW_17","Landrace W",5,"A1",0.00721479963251604
"LW_17","Landrace W",5,"A2",0.417544309109625
"LW_17","Landrace W",5,"A3",0.095954666956606
"LW_17","Landrace W",5,"A4",0.342230012064371
"LW_17","Landrace W",5,"A5",0.137056212236882
"LW_18","Landrace W",5,"A1",0.0177622352463596
"LW_18","Landrace W",5,"A2",0.176656875336678
"LW_18","Landrace W",5,"A3",0.16147071944925
"LW_18","Landrace W",5,"A4",0.266115143919445
"LW_18","Landrace W",5,"A5",0.377995026048267
"LW_19","Landrace W",5,"A1",0.0346497134956594
"LW_19","Landrace W",5,"A2",0.115076637862864
"LW_19","Landrace W",5,"A3",0.398840191035487
"LW_19","Landrace W",5,"A4",0.272221142667463
"LW_19","Landrace W",5,"A5",0.179212314938526
"LW_20","Landrace W",5,"A1",0.0101249277629069
"LW_20","Landrace W",5,"A2",0.246623231671516
"LW_20","Landrace W",5,"A3",0.0444123477117069
"LW_20","Landrace W",5,"A4",0.527270411898881
"LW_20","Landrace W",5,"A5",0.171569080954989
"CA_01","Cultivar A",5,"A1",0.0708360994193649
"CA_01","Cultivar A",5,"A2",0.0137522783839383
"CA_01","Cultivar A",5,"A3",0.102565563553159
"CA_01","Cultivar A",5,"A4",0.740816926946593
"CA_01","Cultivar A",5,"A5",0.0720291316969441
"CA_02","Cultivar A",5,"A1",0.0139142124575671
"CA_02","Cultivar A",5,"A2",0.0128991648746942
"CA_02","Cultivar A",5,"A3",0.0890948283626675
"CA_02","Cultivar A",5,"A4",0.841263496710462
"CA_02","Cultivar A",5,"A5",0.0428282975946093
"CA_03","Cultivar A",5,"A1",0.0468007086176641
"CA_03","Cultivar A",5,"A2",0.0284685620529569
"CA_03","Cultivar A",5,"A3",0.0156938384688604
"CA_03","Cultivar A",5,"A4",0.852289779393997
"CA_03","Cultivar A",5,"A5",0.056747111466521
"CA_04","Cultivar A",5,"A1",0.023196719205434
"CA_04","Cultivar A",5,"A2",0.0769206028628755
"CA_04","Cultivar A",5,"A3",0.0182962491763216
"CA_04","Cultivar A",5,"A4",0.786911931863216
"CA_04","Cultivar A",5,"A5",0.0946744968921534
"CA_05","Cultivar A",5,"A1",0.0116859520372193
"CA_05","Cultivar A",5,"A2",0.0169055046653663
"CA_05","Cultivar A",5,"A3",0.0616061757195119
"CA_05","Cultivar A",5,"A4",0.739123047115345
"CA_05","Cultivar A",5,"A5",0.170679320462558
"CA_06","Cultivar A",5,"A1",0.00375481820638095
"CA_06","Cultivar A",5,"A2",0.00960637076166271
"CA_06","Cultivar A",5,"A3",0.0254755719611542
"CA_06","Cultivar A",5,"A4",0.721815468140587
"CA_06","Cultivar A",5,"A5",0.239347770930215
"CA_07","Cultivar A",5,"A1",0.0564139993517224
"CA_07","Cultivar A",5,"A2",0.0232961699594465
"CA_07","Cultivar A",5,"A3",0.039897797363302
"CA_07","Cultivar A",5,"A4",0.778813540952455
"CA_07","Cultivar A",5,"A5",0.101578492373074
"CA_08","Cultivar A",5,"A1",0.0323077412304271
"CA_08","Cultivar A",5,"A2",0.0771175892073754
"CA_08","Cultivar A",5,"A3",0.0512155321051095
"CA_08","Cultivar A",5,"A4",0.754089159700232
"CA_08","Cultivar A",5,"A5",0.0852699777568558
"CA_09","Cultivar A",5,"A1",0.0315802594403024
"CA_09","Cultivar A",5,"A2",0.0148480279248975
"CA_09","Cultivar A",5,"A3",0.118368762185437
"CA_09","Cultivar A",5,"A4",0.783501792508743
"CA_09","Cultivar A",5,"A5",0.0517011579406202
"CA_10","Cultivar A",5,"A1",0.0132861615336441
"CA_10","Cultivar A",5,"A2",0.0333228766470449
"CA_10","Cultivar A",5,"A3",0.0230909767899888
"CA_10","Cultivar A",5,"A4",0.894148719731577
"CA_10","Cultivar A",5,"A5",0.0361512652977447
"CA_11","Cultivar A",5,"A1",0.00867811776547855
"CA_11","Cultivar A",5,"A2",0.00495951141254883
"CA_11","Cultivar A",5,"A3",0.0422335007985477
"CA_11","Cultivar A",5,"A4",0.898927150824497
"CA_11","Cultivar A",5,"A5",0.0452017191989276
"CA_12","Cultivar A",5,"A1",0.00135799380429787
"CA_12","Cultivar A",5,"A2",0.120837656158387
"CA_12","Cultivar A",5,"A3",0.0458673237190035
"CA_12","Cultivar A",5,"A4",0.681284889276323
"CA_12","Cultivar A",5,"A5",0.150652137041988
"CA_13","Cultivar A",5,"A1",0.00380458032856651
"CA_13","Cultivar A",5,"A2",0.0121063070278158
"CA_13","Cultivar A",5,"A3",0.00874208561647798
"CA_13","Cultivar A",5,"A4",0.907440348072292
"CA_13","Cultivar A",5,"A5",0.0679066789548479
"CA_14","Cultivar A",5,"A1",0.0221659138399487
"CA_14","Cultivar A",5,"A2",0.00402152042864798
"CA_14","Cultivar A",5,"A3",0.0371552386432542
"CA_14","Cultivar A",5,"A4",0.895111764003042
"CA_14","Cultivar A",5,"A5",0.0415455630851075
"CA_15","Cultivar A",5,"A1",0.00447572048530288
"CA_15","Cultivar A",5,"A2",0.0134688455332233
"CA_15","Cultivar A",5,"A3",0.0329053319318077
"CA_15","Cultivar A",5,"A4",0.764358912128516
"CA_15","Cultivar A",5,"A5",0.18479118992115
"CA_16","Cultivar A",5,"A1",0.000986133559959939
"CA_16","Cultivar A",5,"A2",0.0242980876019742
"CA_16","Cultivar A",5,"A3",0.0663760014496269
"CA_16","Cultivar A",5,"A4",0.800194887259608
"CA_16","Cultivar A",5,"A5",0.108144890128831
"CA_17","Cultivar A",5,"A1",0.0639122520945373
"CA_17","Cultivar A",5,"A2",0.0603197931091775
"CA_17","Cultivar A",5,"A3",0.0368590338260929
"CA_17","Cultivar A",5,"A4",0.79516583778586
"CA_17","Cultivar A",5,"A5",0.0437430831843325
"CA_18","Cultivar A",5,"A1",0.0106740100677944
"CA_18","Cultivar A",5,"A2",0.00532188658433358
"CA_18","Cultivar A",5,"A3",0.0992614214407186
"CA_18","Cultivar A",5,"A4",0.81629609210265
"CA_18","Cultivar A",5,"A5",0.0684465898045039
"CA_19","Cultivar A",5,"A1",0.0434467210096826
"CA_19","Cultivar A",5,"A2",0.0197626635362709
"CA_19","Cultivar A",5,"A3",0.0102246588514499
"CA_19","Cultivar A",5,"A4",0.669571552316757
"CA_19","Cultivar A",5,"A5",0.25699440428584
"CA_20","Cultivar A",5,"A1",0.00298975382640862
"CA_20","Cultivar A",5,"A2",0.00543520584438161
"CA_20","Cultivar A",5,"A3",0.0499639971321462
"CA_20","Cultivar A",5,"A4",0.798026431098963
"CA_20","Cultivar A",5,"A5",0.143584612098101
"CB_01","Cultivar B",5,"A1",0.0288205091065863
"CB_01","Cultivar B",5,"A2",0.0267205260488484
"CB_01","Cultivar B",5,"A3",0.0108348677032754
"CB_01","Cultivar B",5,"A4",0.134422138824404
"CB_01","Cultivar B",5,"A5",0.799201958316886
"CB_02","Cultivar B",5,"A1",0.0346154110807825
"CB_02","Cultivar B",5,"A2",0.0217789919696722
"CB_02","Cultivar B",5,"A3",0.0451790995030534
"CB_02","Cultivar B",5,"A4",0.0302462590131383
"CB_02","Cultivar B",5,"A5",0.868180238433354
"CB_03","Cultivar B",5,"A1",0.0206992245484494
